,Gender,Age,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Burnout,Job_satisfaction,Age_centered,Gender_mod_Age,Salary_mod_Age,Actual_hrs_mod_Age,Effort_mod_Age,Policy_influence_mod_Age,Teaching_percent_mod_Age,Research_percent_mod_Age,Academic_Resources_mod_Age,Perceived_Autonomy_mod_Age,Burnout_mod_Age,Age_centered_mod_Age
177,1.0,0.05247376311844221,4.0,14.300501198518196,47.0,117.5,3.0,55.55555555555556,11.11111111111111,2.5,2.5,3.0,3.0,0.05247376311844221,0.05247376311844221,0.7504011123660427,2.4662668665667837,6.165667166416959,0.15742128935532662,2.9152090621356783,0.5830418124271356,0.13118440779610552,0.13118440779610552,0.15742128935532662,0.0027534958158103857
178,1.0,-2.947526236881558,4.0,9.133093202414981,50.0,125.0,1.0,67.0103092783505,30.927835051546392,3.3333333333333335,3.3333333333333335,2.75,2.8,-2.947526236881558,-2.947526236881558,-26.920031838002764,-147.3763118440779,-368.44077961019474,-2.947526236881558,-197.5146447394858,-91.16060526437808,-9.82508745627186,-9.82508745627186,-8.105697151424284,8.687910917105157
179,1.0,7.052473763118442,5.0,14.420673477497337,70.0,175.0,5.0,22.857142857142858,25.71428571428571,2.8333333333333335,3.8333333333333335,4.5,3.4,7.052473763118442,7.052473763118442,101.70142134654796,493.673163418291,1234.1829085457273,35.26236881559221,161.1994002998501,181.34932533733135,19.982008995502255,27.034482758620697,31.73613193403299,49.737386179474
180,2.0,-14.947526236881558,3.0,12.017227897914449,40.0,100.0,3.0,83.33333333333334,3.3333333333333335,3.0,1.6666666666666667,4.0,3.6,-14.947526236881558,-29.895052473763116,-179.62782929866123,-597.9010494752623,-1494.7526236881558,-44.84257871064467,-1245.6271864067967,-49.82508745627186,-44.84257871064467,-24.91254372813593,-59.79010494752623,223.42854060226256
181,1.0,-6.947526236881558,4.0,15.382051709330494,20.0,100.0,1.0,40.0,50.0,3.6666666666666665,3.8333333333333335,4.25,3.0,-6.947526236881558,-6.947526236881558,-106.86720782764242,-138.95052473763116,-694.7526236881558,-6.947526236881558,-277.9010494752623,-347.3763118440779,-25.47426286856571,-26.632183908045974,-29.52698650674662,48.26812081215762
182,1.0,-7.947526236881558,4.0,19.227564636663118,50.0,125.0,2.0,64.86486486486487,21.62162162162162,4.333333333333333,3.6666666666666665,4.25,4.4,-7.947526236881558,-7.947526236881558,-152.81157442121614,-397.3763118440779,-993.4407796101947,-15.895052473763116,-515.5152153652903,-171.8384051217634,-34.43928035982008,-29.140929535232377,-33.776986506746624,63.163173285920735
183,1.0,17.052473763118442,4.0,13.459295245664183,50.0,125.0,3.0,60.0,20.0,3.3333333333333335,2.1666666666666665,3.75,2.8,17.052473763118442,17.052473763118442,229.51427904675327,852.6236881559221,2131.5592203898054,51.15742128935533,1023.1484257871066,341.04947526236884,56.84157921039481,36.94702648675662,63.94677661169416,290.78686144184286
184,2.0,-6.947526236881558,4.0,14.420673477497337,60.0,150.0,1.0,92.5,0.0,1.8333333333333333,1.6666666666666667,5.0,1.4,-6.947526236881558,-13.895052473763116,-100.18800733841476,-416.85157421289347,-1042.1289355322338,-6.947526236881558,-642.6461769115441,-0.0,-12.737131434282855,-11.579210394802598,-34.73763118440779,48.26812081215762
185,1.0,-10.947526236881558,4.0,20.909976542371144,40.0,100.0,2.0,40.0,25.0,3.3333333333333335,3.3333333333333335,2.25,4.8,-10.947526236881558,-10.947526236881558,-228.91251681018602,-437.9010494752623,-1094.7526236881558,-21.895052473763116,-437.9010494752623,-273.68815592203896,-36.49175412293853,-36.49175412293853,-24.631934032983505,119.84833070721008
186,2.0,0.05247376311844221,5.0,14.420673477497337,40.0,100.0,5.0,45.0,12.5,3.0,1.6666666666666667,3.75,3.0,0.05247376311844221,0.10494752623688441,0.7567070040665975,2.0989505247376883,5.247376311844221,0.26236881559221104,2.3613193403298993,0.6559220389805276,0.15742128935532662,0.08745627186407035,0.19677661169415828,0.0027534958158103857
187,1.0,18.052473763118442,5.0,11.96381799614594,45.0,100.0,4.0,88.88888888888889,8.88888888888889,2.6666666666666665,4.0,2.5,3.2,18.052473763118442,18.052473763118442,215.97651048214883,812.3613193403299,1805.2473763118442,72.20989505247377,1604.664334499417,160.46643344994172,48.13993003498251,72.20989505247377,45.131184407796106,325.8918089680797
188,1.0,-5.947526236881558,5.0,16.824119057080228,40.0,100.0,4.0,25.0,37.5,4.0,4.333333333333333,3.5,4.4,-5.947526236881558,-5.947526236881558,-100.06188950440367,-237.9010494752623,-594.7526236881558,-23.79010494752623,-148.68815592203896,-223.0322338830584,-23.79010494752623,-25.772613693153417,-20.816341829085452,35.3730683383945
189,2.0,13.052473763118442,4.0,9.613782318331557,60.0,100.0,4.0,33.33333333333333,33.33333333333333,2.5,4.5,3.5,3.2,13.052473763118442,26.104947526236884,125.48364147435464,783.1484257871066,1305.2473763118442,52.20989505247377,435.08245877061466,435.08245877061466,32.631184407796106,58.73613193403299,45.68365817091455,170.36707133689532
190,2.0,8.052473763118442,5.0,14.420673477497337,40.0,100.0,5.0,25.0,25.0,2.3333333333333335,3.5,3.25,3.6,8.052473763118442,16.104947526236884,116.12209482404529,322.0989505247377,805.2473763118442,40.26236881559221,201.31184407796104,201.31184407796104,18.789105447276366,28.183658170914548,26.170539730134937,64.84233370571089
191,2.0,-6.947526236881558,4.0,7.210336738748668,45.0,112.5,3.0,72.72727272727273,9.090909090909092,3.0,3.6666666666666665,4.0,2.6,-6.947526236881558,-13.895052473763116,-50.09400366920738,-312.6386806596701,-781.5967016491752,-20.842578710644673,-505.2746354095679,-63.15932942619599,-20.842578710644673,-25.47426286856571,-27.79010494752623,48.26812081215762
192,1.0,-10.947526236881558,3.0,14.420673477497337,40.0,100.0,2.0,20.0,50.0,3.1666666666666665,3.3333333333333335,3.25,3.2,-10.947526236881558,-10.947526236881558,-157.87070124840412,-437.9010494752623,-1094.7526236881558,-21.895052473763116,-218.95052473763116,-547.3763118440779,-34.667166416791595,-36.49175412293853,-35.579460269865066,119.84833070721008
193,1.0,-14.947526236881558,3.0,12.497917013831028,40.0,100.0,1.0,50.0,12.5,3.1666666666666665,2.8333333333333335,3.25,2.2,-14.947526236881558,-14.947526236881558,-186.8129424706077,-597.9010494752623,-1494.7526236881558,-14.947526236881558,-747.3763118440779,-186.84407796101948,-47.333833083458266,-42.35132433783108,-48.579460269865066,223.42854060226256
194,2.0,17.052473763118442,3.0,11.536538781997873,40.0,100.0,2.0,75.0,25.0,3.0,3.6666666666666665,2.5,3.8,17.052473763118442,34.104947526236884,196.7265248972171,682.0989505247377,1705.2473763118442,34.104947526236884,1278.9355322338831,426.31184407796104,51.15742128935533,62.52573713143428,42.631184407796106,290.78686144184286
195,2.0,0.05247376311844221,4.0,11.536538781997873,47.0,117.5,1.0,4.444444444444445,66.66666666666666,2.6666666666666665,1.3333333333333333,3.75,2.2,0.05247376311844221,0.10494752623688441,0.6053656032532782,2.4662668665667837,6.165667166416959,0.05247376311844221,0.23321672497085427,3.4982508745628134,0.13993003498251255,0.06996501749125628,0.19677661169415828,0.0027534958158103857
196,1.0,15.052473763118442,4.0,11.296194224039583,55.0,137.5,3.0,50.0,20.0,2.6666666666666665,2.5,3.25,3.4,15.052473763118442,15.052473763118442,170.03566718044593,827.8860569715143,2069.715142428786,45.15742128935533,752.6236881559221,301.04947526236884,40.13993003498251,37.631184407796106,48.920539730134934,226.5769663893691
197,2.0,1.0524737631184422,4.0,10.094471434248138,40.0,100.0,1.0,77.77777777777779,15.555555555555555,2.0,3.6666666666666665,3.5,3.6,1.0524737631184422,2.1049475262368844,10.624166337094756,42.09895052473769,105.24737631184422,1.0524737631184422,81.85907046476774,16.371814092953546,2.1049475262368844,3.8590704647676213,3.6836581709145477,1.1077010220526948
198,1.0,-12.947526236881558,4.0,12.017227897914449,40.0,100.0,2.0,75.0,25.0,2.8333333333333335,2.5,4.0,2.8,-12.947526236881558,-12.947526236881558,-155.59337350283232,-517.9010494752623,-1294.7526236881558,-25.895052473763116,-971.0644677661169,-323.68815592203896,-36.684657671164416,-32.368815592203894,-51.79010494752623,167.63843565473633
199,2.0,-11.947526236881558,3.0,14.420673477497337,40.0,100.0,3.0,25.0,25.0,2.8333333333333335,4.0,3.75,3.8,-11.947526236881558,-23.895052473763116,-172.29137472590145,-477.9010494752623,-1194.7526236881558,-35.84257871064467,-298.68815592203896,-298.68815592203896,-33.85132433783108,-47.79010494752623,-44.80322338830584,142.7433831809732
200,2.0,-5.947526236881558,4.0,12.017227897914449,42.0,105.0,3.0,10.0,35.0,4.333333333333333,2.8333333333333335,1.25,3.8,-5.947526236881558,-11.895052473763116,-71.4727782174312,-249.79610194902543,-624.4902548725636,-17.842578710644673,-59.47526236881558,-208.1634182908545,-25.772613693153417,-16.85132433783108,-7.434407796101947,35.3730683383945
201,1.0,-1.9475262368815578,5.0,15.622396267288783,60.0,150.0,2.0,8.0,32.0,2.8333333333333335,4.166666666666667,5.0,2.4,-1.9475262368815578,-1.9475262368815578,-30.42502661350542,-116.85157421289347,-292.12893553223364,-3.8950524737631156,-15.580209895052462,-62.32083958020985,-5.517991004497747,-8.114692653673158,-9.737631184407789,3.7928584433420416
202,1.0,8.052473763118442,4.0,12.738261571789318,40.0,100.0,4.0,50.0,25.0,2.6666666666666665,2.3333333333333335,3.75,2.6,8.052473763118442,8.052473763118442,102.57451709457337,322.0989505247377,805.2473763118442,32.20989505247377,402.6236881559221,201.31184407796104,21.473263368315845,18.789105447276366,30.19677661169416,64.84233370571089
203,1.0,5.052473763118442,4.0,19.227564636663118,50.0,125.0,3.0,40.0,20.0,2.1666666666666665,2.8333333333333335,3.0,4.6,5.052473763118442,5.052473763118442,97.14676585540438,252.6236881559221,631.5592203898053,15.157421289355327,202.0989505247377,101.04947526236884,10.947026486756624,14.315342328835587,15.157421289355327,25.527491127000232
204,2.0,-4.947526236881558,4.0,12.497917013831028,57.0,142.5,3.0,16.666666666666664,0.0,3.6666666666666665,2.8333333333333335,3.0,3.8,-4.947526236881558,-9.895052473763116,-61.83377233229742,-282.0089955022488,-705.022488755622,-14.842578710644673,-82.45877061469263,-0.0,-18.140929535232377,-14.017991004497748,-14.842578710644673,24.478015864631388
205,1.0,-2.947526236881558,4.0,12.017227897914449,30.0,75.0,1.0,62.5,31.25,2.8333333333333335,2.8333333333333335,3.25,2.2,-2.947526236881558,-2.947526236881558,-35.42109452368785,-88.42578710644673,-221.06446776611682,-2.947526236881558,-184.22038980509737,-92.11019490254868,-8.35132433783108,-8.35132433783108,-9.579460269865063,8.687910917105157
206,1.0,9.052473763118442,3.0,11.536538781997873,40.0,100.0,2.0,85.71428571428571,7.142857142857142,2.6666666666666665,3.1666666666666665,2.5,3.0,9.052473763118442,9.052473763118442,104.43421464123414,362.0989505247377,905.2473763118442,18.104947526236884,775.9263225530093,64.66052687941745,24.139930034982513,28.666166916541734,22.631184407796106,81.94728123194777
207,1.0,9.052473763118442,4.0,10.815505108123004,60.0,150.0,1.0,50.0,25.0,2.3333333333333335,1.6666666666666667,3.75,2.4,9.052473763118442,9.052473763118442,97.90707622615699,543.1484257871066,1357.8710644677662,9.052473763118442,452.6236881559221,226.31184407796104,21.1224387806097,15.08745627186407,33.94677661169416,81.94728123194777
208,1.0,22.052473763118442,6.0,19.227564636663118,40.0,100.0,4.0,33.33333333333333,44.44444444444444,3.1666666666666665,4.325581395348837,3.0,4.6,22.052473763118442,22.052473763118442,424.0153646786774,882.0989505247377,2205.247376311844,88.20989505247377,735.0824587706146,980.1099450274863,69.8328335832084,95.38977023116348,66.15742128935533,486.31159907302725
209,1.0,3.052473763118442,4.0,10.334815992206426,40.0,100.0,2.0,75.0,10.0,2.5,2.3333333333333335,3.75,2.4,3.052473763118442,3.052473763118442,31.546754662867006,122.09895052473769,305.2473763118442,6.104947526236884,228.93553223388318,30.524737631184422,7.6311844077961055,7.122438780609699,11.446776611694158,9.317596074526463
210,1.0,-14.947526236881558,4.0,11.36174273984639,48.0,109.09090909090908,3.0,65.21739130434783,21.73913043478261,3.0,3.1666666666666665,3.0,4.0,-14.947526236881558,-14.947526236881558,-169.82994770055248,-717.4812593703148,-1630.6392258416242,-44.84257871064467,-974.8386676227103,-324.9462225409034,-44.84257871064467,-47.333833083458266,-44.84257871064467,223.42854060226256
211,2.0,1.0524737631184422,4.0,8.652404086498404,40.0,100.0,1.0,46.666666666666664,6.666666666666667,1.3333333333333333,2.1666666666666665,4.0,1.4,1.0524737631184422,2.1049475262368844,9.106428288938362,42.09895052473769,105.24737631184422,1.0524737631184422,49.115442278860634,7.016491754122948,1.4032983508245895,2.280359820089958,4.209895052473769,1.1077010220526948
212,2.0,-12.947526236881558,4.0,8.171714970581826,45.0,112.5,1.0,66.66666666666666,11.11111111111111,2.3333333333333335,2.5,3.75,1.6,-12.947526236881558,-25.895052473763116,-105.803493981926,-582.6386806596701,-1456.5967016491752,-12.947526236881558,-863.1684157921037,-143.8614026320173,-30.210894552723637,-32.368815592203894,-48.55322338830584,167.63843565473633
213,1.0,-6.947526236881558,4.0,8.412059528540114,40.0,100.0,2.0,33.33333333333333,41.66666666666667,2.3333333333333335,1.5,4.0,2.4,-6.947526236881558,-6.947526236881558,-58.44300428074195,-277.9010494752623,-694.7526236881558,-13.895052473763116,-231.5842078960519,-289.4802598700649,-16.210894552723637,-10.421289355322337,-27.79010494752623,48.26812081215762
214,2.0,-15.947526236881558,4.0,5.287580275082358,70.0,175.0,2.0,41.66666666666667,41.66666666666667,3.6666666666666665,3.8333333333333335,5.0,2.4,-15.947526236881558,-31.895052473763116,-84.32382516649331,-1116.3268365817091,-2790.8170914542725,-31.895052473763116,-664.480259870065,-664.480259870065,-58.47426286856571,-61.132183908045974,-79.73763118440779,254.32359307602567
215,1.0,-6.947526236881558,4.0,10.575160550164716,40.0,100.0,2.0,20.0,50.0,3.3333333333333335,3.8333333333333335,3.0,2.6,-6.947526236881558,-6.947526236881558,-73.47120538150418,-277.9010494752623,-694.7526236881558,-13.895052473763116,-138.95052473763116,-347.3763118440779,-23.158420789605195,-26.632183908045974,-20.842578710644673,48.26812081215762
216,1.0,-9.947526236881558,4.0,8.412059528540114,50.0,125.0,2.0,42.857142857142854,28.57142857142857,3.3333333333333335,3.8333333333333335,4.75,3.4,-9.947526236881558,-9.947526236881558,-83.6791828663623,-497.3763118440779,-1243.4407796101948,-19.895052473763116,-426.32255300920957,-284.21503533947305,-33.158420789605195,-38.132183908045974,-47.250749625187396,98.95327823344697
217,2.0,-1.9475262368815578,3.0,6.729647622832092,40.0,100.0,1.0,85.0,7.5,2.6666666666666665,1.3333333333333333,4.5,1.6,-1.9475262368815578,-3.8950524737631156,-13.106165310433104,-77.90104947526231,-194.75262368815578,-1.9475262368815578,-165.53973013493243,-14.606446776611683,-5.1934032983508205,-2.5967016491754102,-8.76386806596701,3.7928584433420416
218,2.0,-6.947526236881558,4.0,14.420673477497337,20.0,100.0,1.0,45.0,25.0,3.1666666666666665,4.5,3.5,3.4,-6.947526236881558,-13.895052473763116,-100.18800733841476,-138.95052473763116,-694.7526236881558,-6.947526236881558,-312.6386806596701,-173.68815592203896,-22.00049975012493,-31.26386806596701,-24.316341829085452,48.26812081215762
219,2.0,0.05247376311844221,4.0,8.171714970581826,55.0,137.5,2.0,79.64601769911505,17.699115044247787,2.5,3.8333333333333335,3.5,2.6,0.05247376311844221,0.10494752623688441,0.4288006356377387,2.8860569715143214,7.2151424287858035,0.10494752623688441,4.1793262660706185,0.9287391702379151,0.13118440779610552,0.2011494252873618,0.18365817091454772,0.0027534958158103857
220,1.0,-6.947526236881558,5.0,15.622396267288783,40.0,100.0,4.0,20.0,40.0,3.0,4.166666666666667,3.0,3.8,-6.947526236881558,-6.947526236881558,-108.53700794994934,-277.9010494752623,-694.7526236881558,-27.79010494752623,-138.95052473763116,-277.9010494752623,-20.842578710644673,-28.948025987006492,-20.842578710644673,48.26812081215762
221,2.0,-19.947526236881558,3.0,8.171714970581826,35.0,175.0,1.0,41.66666666666667,33.33333333333333,2.1666666666666665,3.3333333333333335,4.25,3.2,-19.947526236881558,-39.895052473763116,-163.00549877599877,-698.1634182908546,-3490.8170914542725,-19.947526236881558,-831.1469265367317,-664.9175412293852,-43.21964017991004,-66.49175412293853,-84.77698650674662,397.9038029710781
222,1.0,7.052473763118442,6.0,10.815505108123004,50.0,125.0,3.0,16.0,40.0,3.5,3.5,3.0,2.2,7.052473763118442,7.052473763118442,76.27606600991098,352.6236881559221,881.5592203898053,21.157421289355327,112.83958020989508,282.0989505247377,24.683658170914548,24.683658170914548,21.157421289355327,49.737386179474
223,2.0,3.052473763118442,3.0,10.094471434248138,40.0,100.0,1.0,80.0,12.5,1.8333333333333333,1.8333333333333333,2.25,2.2,3.052473763118442,6.104947526236884,30.813109205591033,122.09895052473769,305.2473763118442,3.052473763118442,244.19790104947538,38.15592203898053,5.596201899050477,5.596201899050477,6.868065967016495,9.317596074526463
224,1.0,-7.947526236881558,4.0,11.536538781997873,40.0,100.0,2.0,62.5,5.0,3.3333333333333335,2.0,4.25,2.2,-7.947526236881558,-7.947526236881558,-91.68694465272971,-317.9010494752623,-794.7526236881558,-15.895052473763116,-496.72038980509734,-39.73763118440779,-26.491754122938527,-15.895052473763116,-33.776986506746624,63.163173285920735
225,1.0,10.052473763118442,6.0,12.017227897914449,75.0,187.5,1.0,33.33333333333333,26.666666666666668,3.0,4.0,4.5,2.8,10.052473763118442,10.052473763118442,120.80286814919998,753.9355322338831,1884.838830584708,10.052473763118442,335.08245877061466,268.0659670164918,30.157421289355327,40.20989505247377,45.23613193403299,101.05222875818465
226,1.0,24.052473763118442,6.0,18.025841846871675,40.0,100.0,4.0,22.22222222222222,44.44444444444444,4.166666666666667,4.666666666666667,1.5,4.8,24.052473763118442,24.052473763118442,433.56608808000345,962.0989505247377,2405.247376311844,96.20989505247377,534.4994169581876,1068.9988339163751,100.21864067966018,112.24487756121941,36.07871064467766,578.521494125501
227,2.0,-7.947526236881558,4.0,9.613782318331559,40.0,100.0,1.0,71.42857142857143,23.809523809523807,2.1666666666666665,2.0,4.0,3.0,-7.947526236881558,-15.895052473763116,-76.40578721060807,-317.9010494752623,-794.7526236881558,-7.947526236881558,-567.6804454915399,-189.2268151638466,-17.21964017991004,-15.895052473763116,-31.79010494752623,63.163173285920735
228,1.0,11.052473763118442,5.0,12.818376424442079,30.0,100.0,1.0,50.0,33.33333333333333,2.1666666666666665,4.0,4.0,3.6,11.052473763118442,11.052473763118442,141.67476911692205,331.5742128935533,1105.2473763118442,11.052473763118442,552.6236881559221,368.41579210394804,23.947026486756624,44.20989505247377,44.20989505247377,122.15717628442154
229,1.0,15.052473763118442,4.0,12.017227897914449,40.0,100.0,3.0,37.5,37.5,3.5,3.3333333333333335,1.75,4.2,15.052473763118442,15.052473763118442,180.88900763877223,602.0989505247377,1505.2473763118442,45.15742128935533,564.4677661169416,564.4677661169416,52.68365817091455,50.17491254372814,26.341829085457274,226.5769663893691
230,1.0,-14.947526236881558,3.0,8.412059528540114,40.0,100.0,2.0,70.0,12.5,3.6666666666666665,2.6666666666666665,4.0,1.8,-14.947526236881558,-14.947526236881558,-125.73948050906286,-597.9010494752623,-1494.7526236881558,-29.895052473763116,-1046.3268365817091,-186.84407796101948,-54.807596201899045,-39.86006996501749,-59.79010494752623,223.42854060226256
231,2.0,-11.947526236881558,4.0,9.613782318331559,40.0,100.0,1.0,12.5,37.5,2.8333333333333335,2.3333333333333335,3.0,3.2,-11.947526236881558,-23.895052473763116,-114.8609164839343,-477.9010494752623,-1194.7526236881558,-11.947526236881558,-149.34407796101948,-448.03223388305844,-33.85132433783108,-27.8775612193903,-35.84257871064467,142.7433831809732
232,1.0,5.052473763118442,5.0,17.424980451975948,45.0,112.5,3.0,60.0,30.0,3.3333333333333335,2.5,3.75,2.6,5.052473763118442,5.052473763118442,88.03925655646022,227.36131934032989,568.4032983508248,15.157421289355327,303.14842578710653,151.57421289355327,16.84157921039481,12.631184407796106,18.94677661169416,25.527491127000232
233,2.0,2.052473763118442,4.0,10.449763389490824,46.0,100.0,2.0,54.54545454545454,36.36363636363637,3.0,2.1666666666666665,3.25,2.8,2.052473763118442,4.104947526236884,21.44786518772556,94.41379310344834,205.24737631184422,4.104947526236884,111.95311435191502,74.63540956794336,6.157421289355327,4.4470264867566245,6.670539730134937,4.212648548289579
234,2.0,1.0524737631184422,5.0,20.429287426454565,60.0,150.0,5.0,33.33333333333333,25.0,3.3333333333333335,2.8333333333333335,5.0,3.8,1.0524737631184422,2.1049475262368844,21.50128901554891,63.14842578710653,157.87106446776633,5.262368815592211,35.082458770614735,26.311844077961055,3.508245877061474,2.982008995502253,5.262368815592211,1.1077010220526948
235,1.0,1.0524737631184422,4.0,15.021534872393062,50.0,125.0,1.0,30.0,40.0,2.6666666666666665,1.6666666666666667,4.0,1.8,1.0524737631184422,1.0524737631184422,15.809771334962434,52.62368815592211,131.55922038980526,1.0524737631184422,31.574212893553266,42.09895052473769,2.806596701649179,1.754122938530737,4.209895052473769,1.1077010220526948
236,2.0,4.052473763118442,4.0,8.171714970581826,40.0,100.0,1.0,45.45454545454545,22.727272727272727,3.3333333333333335,2.6666666666666665,3.25,2.4,4.052473763118442,8.104947526236884,33.11566051796504,162.0989505247377,405.2473763118442,4.052473763118442,184.2033528690201,92.10167643451005,13.508245877061475,10.806596701649179,13.170539730134937,16.422543600763348
237,1.0,32.05247376311844,3.0,8.171714970581826,20.0,100.0,1.0,50.0,50.0,2.0,3.5,5.0,1.6,32.05247376311844,32.05247376311844,261.9236796942562,641.0494752623688,3205.247376311844,32.05247376311844,1602.623688155922,1602.623688155922,64.10494752623688,112.18365817091455,160.2623688155922,1027.361074335396
238,2.0,13.052473763118442,5.0,12.978606129747607,50.0,125.0,2.0,33.33333333333333,50.0,2.6666666666666665,3.5,2.75,3.2,13.052473763118442,26.104947526236884,169.40291599037883,652.6236881559221,1631.5592203898052,26.104947526236884,435.08245877061466,652.6236881559221,34.80659670164918,45.68365817091455,35.89430284857572,170.36707133689532
239,2.0,-2.947526236881558,4.0,19.227564636663118,65.0,162.5,3.0,30.76923076923077,30.76923076923077,3.5,3.1666666666666665,4.25,4.0,-2.947526236881558,-5.895052473763116,-56.673751237900554,-191.58920539730127,-478.9730134932531,-8.842578710644673,-90.69311498097102,-90.69311498097102,-10.316341829085452,-9.333833083458266,-12.52698650674662,8.687910917105157
240,1.0,-3.947526236881558,4.0,9.613782318331559,40.0,100.0,2.5012224938875307,25.0,70.0,4.166666666666667,4.0,2.0,4.0,-3.947526236881558,-3.947526236881558,-37.95065793728184,-157.9010494752623,-394.7526236881558,-9.87364141889935,-98.68815592203894,-276.326836581709,-16.448025987006492,-15.790104947526231,-7.895052473763116,15.582963390868272
241,1.0,-5.947526236881558,4.0,7.210336738748668,40.0,100.0,2.0,50.0,20.0,4.666666666666667,4.0,4.0,3.6,-5.947526236881558,-5.947526236881558,-42.88366693045871,-237.9010494752623,-594.7526236881558,-11.895052473763116,-297.3763118440779,-118.95052473763116,-27.755122438780603,-23.79010494752623,-23.79010494752623,35.3730683383945
242,2.0,-4.947526236881558,5.0,12.017227897914449,40.0,100.0,2.0,25.0,12.5,2.8333333333333335,2.3333333333333335,4.0,4.0,-4.947526236881558,-9.895052473763116,-59.455550319516746,-197.9010494752623,-494.7526236881558,-9.895052473763116,-123.68815592203894,-61.84407796101947,-14.017991004497748,-11.54422788605697,-19.79010494752623,24.478015864631388
243,2.0,-0.9475262368815578,3.0,9.85412687628985,50.0,125.0,2.0,69.71536489950087,22.015378389316066,1.5,1.6666666666666667,3.25,2.4,-0.9475262368815578,-1.8950524737631156,-9.337043756844341,-47.37631184407789,-118.44077961019472,-1.8950524737631156,-66.0571373560487,-20.86014863875222,-1.4212893553223367,-1.5792103948025964,-3.079460269865063,0.897805969578926
244,1.0,-16.947526236881558,4.0,5.768269390998936,20.0,100.0,3.0,20.0,50.0,2.0,3.3333333333333335,4.25,1.8,-16.947526236881558,-16.947526236881558,-97.75789684535528,-338.95052473763116,-1694.7526236881558,-50.84257871064467,-338.95052473763116,-847.3763118440779,-33.895052473763116,-56.49175412293853,-72.02698650674662,287.2186455497888
245,2.0,-12.947526236881558,4.0,9.613782318331559,50.0,125.0,3.0,76.0,8.0,2.5415637860082305,3.6666666666666665,4.0,3.0,-12.947526236881558,-25.895052473763116,-124.47469880226586,-647.3763118440779,-1618.4407796101948,-38.84257871064467,-984.0119940029983,-103.58020989505246,-32.90696380204959,-47.47426286856571,-51.79010494752623,167.63843565473633
246,1.0,14.052473763118442,6.0,19.227564636663118,50.0,125.0,3.0,30.0,40.0,3.3333333333333335,3.0,3.25,3.6,14.052473763118442,14.052473763118442,270.19484758537243,702.6236881559221,1756.5592203898052,42.15742128935533,421.5742128935533,562.0989505247377,46.84157921039481,42.15742128935533,45.670539730134934,197.4720188631322
247,1.0,-10.947526236881558,4.0,9.613782318331559,58.0,116.0,1.0,43.103448275862064,13.793103448275861,2.5,2.8333333333333335,3.75,2.4,-10.947526236881558,-10.947526236881558,-105.24713416560274,-634.9565217391304,-1269.9130434782608,-10.947526236881558,-471.8761309000671,-151.00036188802147,-27.368815592203894,-31.01799100449775,-41.05322338830584,119.84833070721008
248,1.0,18.052473763118442,5.0,12.017227897914449,46.0,115.0,2.0,14.893617021276595,42.5531914893617,2.6666666666666665,3.3333333333333335,3.0,2.4,18.052473763118442,18.052473763118442,216.94069133251557,830.4137931034484,2076.034482758621,36.104947526236884,268.86663051452996,768.1903728986571,48.13993003498251,60.17491254372814,54.15742128935533,325.8918089680797
249,1.0,-7.947526236881558,4.0,19.227564636663118,40.0,100.0,1.0,25.0,25.0,2.6666666666666665,2.6666666666666665,3.75,3.2,-7.947526236881558,-7.947526236881558,-152.81157442121614,-317.9010494752623,-794.7526236881558,-7.947526236881558,-198.68815592203896,-198.68815592203896,-21.19340329835082,-21.19340329835082,-29.80322338830584,63.163173285920735
250,2.0,-16.947526236881558,3.0,7.9313704126235365,50.0,125.0,2.0,55.55555555555556,37.03703703703704,3.3333333333333335,2.6666666666666665,3.5,2.6,-16.947526236881558,-33.895052473763116,-134.4171081623635,-847.3763118440779,-2118.4407796101946,-33.895052473763116,-941.5292353823088,-627.6861569215392,-56.49175412293853,-45.193403298350816,-59.31634182908545,287.2186455497888
251,2.0,-4.947526236881558,4.0,8.171714970581826,27.0,67.5,2.0,77.61194029850746,17.91044776119403,3.6666666666666665,3.1666666666666665,4.25,2.2,-4.947526236881558,-9.895052473763116,-40.429774217271394,-133.58320839580205,-333.95802098950514,-9.895052473763116,-383.98711092215075,-88.61241021280401,-18.140929535232377,-15.667166416791598,-21.02698650674662,24.478015864631388
252,1.0,-2.947526236881558,4.0,18.025841846871675,50.0,125.0,2.0,50.0,30.0,3.3333333333333335,3.8333333333333335,3.25,4.0,-2.947526236881558,-2.947526236881558,-53.13164178553178,-147.3763118440779,-368.44077961019474,-5.895052473763116,-147.3763118440779,-88.42578710644673,-9.82508745627186,-11.298850574712638,-9.579460269865063,8.687910917105157
253,2.0,13.052473763118442,4.0,8.412059528540114,50.0,125.0,2.0,100.0,0.0,3.588772324596079,3.5,3.5,3.2,13.052473763118442,26.104947526236884,109.79818629006033,652.6236881559221,1631.5592203898052,26.104947526236884,1305.2473763118442,0.0,46.8423566085959,45.68365817091455,45.68365817091455,170.36707133689532
